seconds	speed	acc_on	acc_active	acc_gap_setting	acc_set_speed	acc_dist	gps_lat	gps_long	gps_heading	vsl_last_update	vsl_speed	vsl_mode
58513.933	11.25	1	1	2	15.20	25.6	37.852524166667	-122.29993666667	168.3	16	15	1
58513.984	11.36	1	1	2	15.20	26.200001	37.852524166667	-122.29993666667	168.3	16	15	1
58514.033	11.36	1	1	2	15.20	26.200001	37.852524166667	-122.29993666667	168.3	16	15	1
58514.084	11.44	1	1	2	15.20	26.4	37.852524166667	-122.29993666667	168.3	16	15	1
58514.133	11.44	1	1	2	15.20	26.4	37.852504000000	-122.29993133333	168.2	16	15	1
58514.183	11.56	1	1	2	15.20	26.700001	37.852504000000	-122.29993133333	168.2	16	15	1
58514.233	11.56	1	1	2	15.20	26.700001	37.852504000000	-122.29993133333	168.2	16	15	1
58514.284	11.58	1	1	2	15.20	26.9	37.852504000000	-122.29993133333	168.2	16	15	1
58514.333	11.58	1	1	2	15.20	26.9	37.852483500000	-122.29992600000	168.4	16	15	1
58514.384	11.72	1	1	2	15.20	27.200001	37.852483500000	-122.29992600000	168.4	16	15	1
58514.433	11.72	1	1	2	15.20	27.200001	37.852483500000	-122.29992600000	168.4	16	15	1
58514.484	11.78	1	1	2	15.20	27.299999	37.852483500000	-122.29992600000	168.4	16	15	1
58514.534	11.78	1	1	2	15.20	27.299999	37.852462666667	-122.29992066667	168.6	16	15	1
58514.584	11.89	1	1	2	15.20	27.6	37.852462666667	-122.29992066667	168.6	16	15	1
58514.633	11.89	1	1	2	15.20	27.6	37.852462666667	-122.29992066667	168.6	16	15	1
58514.684	11.94	1	1	2	15.20	27.700001	37.852462666667	-122.29992066667	168.6	16	15	1
58514.733	11.94	1	1	2	15.20	27.700001	37.852441666667	-122.29991500000	168.0	16	15	1
58514.784	12.06	1	1	2	15.20	27.9	37.852441666667	-122.29991500000	168.0	16	15	1
58514.833	12.06	1	1	2	15.20	27.9	37.852441666667	-122.29991500000	168.0	16	15	1
58514.885	12.11	1	1	2	15.20	28	37.852441666667	-122.29991500000	168.0	16	15	1
58514.933	12.11	1	1	2	15.20	28	37.852420333333	-122.29990950000	168.5	16	15	1
58514.984	12.22	1	1	2	15.20	28.200001	37.852420333333	-122.29990950000	168.5	16	15	1
58515.033	12.22	1	1	2	15.20	28.299999	37.852420333333	-122.29990950000	168.5	16	15	1
58515.085	12.28	1	1	2	15.20	28.299999	37.852420333333	-122.29990950000	168.5	16	15	1
58515.134	12.28	1	1	2	15.20	28.299999	37.852398666667	-122.29990383333	168.3	16	15	1
58515.184	12.36	1	1	2	15.20	28.5	37.852398666667	-122.29990383333	168.3	16	15	1
58515.233	12.36	1	1	2	15.20	28.5	37.852398666667	-122.29990383333	168.3	16	15	1
58515.284	12.44	1	1	2	15.20	28.6	37.852398666667	-122.29990383333	168.3	16	15	1
58515.333	12.44	1	1	2	15.20	28.6	37.852376833333	-122.29989800000	168.1	16	15	1
58515.384	12.53	1	1	2	15.20	28.6	37.852376833333	-122.29989800000	168.1	16	15	1
58515.433	12.53	1	1	2	15.20	28.6	37.852376833333	-122.29989800000	168.1	16	15	1
58515.485	12.56	1	1	2	15.20	29	37.852376833333	-122.29989800000	168.1	16	15	1
58515.533	12.56	1	1	2	15.20	29	37.852354666667	-122.29989233333	168.6	16	15	1
58515.584	12.64	1	1	2	15.20	29.200001	37.852354666667	-122.29989233333	168.6	16	15	1
58515.633	12.64	1	1	2	15.20	29.299999	37.852354666667	-122.29989233333	168.6	16	15	1
58515.685	12.67	1	1	2	15.20	29.299999	37.852354666667	-122.29989233333	168.6	16	15	1
58515.733	12.67	1	1	2	15.20	29.299999	37.852332333333	-122.29988650000	168.3	16	15	1
58515.784	12.72	1	1	2	15.20	29.4	37.852332333333	-122.29988650000	168.3	16	15	1
58515.834	12.72	1	1	2	15.20	29.6	37.852332333333	-122.29988650000	168.3	16	15	1
58515.884	12.81	1	1	2	15.20	29.6	37.852332333333	-122.29988650000	168.3	16	15	1
58515.934	12.81	1	1	2	15.20	29.6	37.852309666667	-122.29988050000	168.2	16	15	1
58515.984	12.81	1	1	2	15.20	29.6	37.852309666667	-122.29988050000	168.2	16	15	1
58516.033	12.81	1	1	2	15.20	29.6	37.852309666667	-122.29988050000	168.2	16	15	1
58516.085	12.94	1	1	2	15.20	29.799999	37.852309666667	-122.29988050000	168.2	16	15	1
58516.133	12.94	1	1	2	15.20	29.799999	37.852287000000	-122.29987450000	168.2	16	15	1
58516.184	12.94	1	1	2	15.20	29.9	37.852287000000	-122.29987450000	168.2	16	15	1
58516.233	12.94	1	1	2	15.20	29.9	37.852287000000	-122.29987450000	168.2	16	15	1
58516.284	13.00	1	1	2	15.20	29.9	37.852287000000	-122.29987450000	168.2	16	15	1
58516.334	13.00	1	1	2	15.20	29.9	37.852264000000	-122.29986866667	168.7	21	15	1
58516.384	13.03	1	1	2	15.20	30	37.852264000000	-122.29986866667	168.7	21	15	1
58516.433	13.03	1	1	2	15.20	30	37.852264000000	-122.29986866667	168.7	21	15	1
58516.484	13.08	1	1	2	15.20	30	37.852264000000	-122.29986866667	168.7	21	15	1
58516.534	13.08	1	1	2	15.20	30	37.852241000000	-122.29986266667	168.4	21	15	1
58516.584	13.11	1	1	2	15.20	30.1	37.852241000000	-122.29986266667	168.4	21	15	1
58516.633	13.11	1	1	2	15.20	30.1	37.852241000000	-122.29986266667	168.4	21	15	1
58516.685	13.17	1	1	2	15.20	30.1	37.852241000000	-122.29986266667	168.4	21	15	1
58516.734	13.17	1	1	2	15.20	30.1	37.852241000000	-122.29986266667	168.4	21	15	1
58516.784	13.19	1	1	2	15.20	30.1	37.852218000000	-122.29985633333	167.7	21	15	1
58516.833	13.19	1	1	2	15.20	30.1	37.852218000000	-122.29985633333	167.7	21	15	1
58516.885	13.22	1	1	2	15.20	30.1	37.852218000000	-122.29985633333	167.7	21	15	1
58516.934	13.22	1	1	2	15.20	30.1	37.852194666667	-122.29985033333	168.5	21	15	1
58516.983	13.31	1	1	2	15.20	30.1	37.852194666667	-122.29985033333	168.5	21	15	1
58517.033	13.31	1	1	2	15.20	30.1	37.852194666667	-122.29985033333	168.5	21	15	1
58517.084	13.31	1	1	2	15.20	30.200001	37.852194666667	-122.29985033333	168.5	21	15	1
58517.134	13.31	1	1	2	15.20	30.200001	37.852171333333	-122.29984400000	167.9	21	15	1
58517.184	13.39	1	1	2	15.20	30.200001	37.852171333333	-122.29984400000	167.9	21	15	1
58517.234	13.39	1	1	2	15.20	30.200001	37.852171333333	-122.29984400000	167.9	21	15	1
58517.285	13.39	1	1	2	15.20	30.200001	37.852171333333	-122.29984400000	167.9	21	15	1
58517.334	13.39	1	1	2	15.20	30.200001	37.852147666667	-122.29983783333	168.4	21	15	1
58517.384	13.47	1	1	2	15.20	30.200001	37.852147666667	-122.29983783333	168.4	21	15	1
58517.433	13.47	1	1	2	15.20	30.200001	37.852147666667	-122.29983783333	168.4	21	15	1
58517.484	13.47	1	1	2	15.20	30.200001	37.852147666667	-122.29983783333	168.4	21	15	1
58517.534	13.47	1	1	2	15.20	30.200001	37.852124000000	-122.29983166667	168.4	21	15	1
58517.584	13.50	1	1	2	15.20	30.200001	37.852124000000	-122.29983166667	168.4	21	15	1
58517.633	13.50	1	1	2	15.20	30.200001	37.852124000000	-122.29983166667	168.4	21	15	1
58517.684	13.56	1	1	2	15.20	30.200001	37.852124000000	-122.29983166667	168.4	21	15	1
58517.734	13.56	1	1	2	15.20	30.200001	37.852100166667	-122.29982533333	168.1	21	15	1
58517.782	13.56	1	1	2	15.20	30.1	37.852100166667	-122.29982533333	168.1	21	15	1
58517.834	13.56	1	1	2	15.20	30.1	37.852100166667	-122.29982533333	168.1	21	15	1
58517.884	13.58	1	1	2	15.20	30.1	37.852100166667	-122.29982533333	168.1	21	15	1
58517.934	13.58	1	1	2	15.20	30.1	37.852076166667	-122.29981916667	168.5	21	15	1
58517.984	13.64	1	1	2	15.20	30	37.852076166667	-122.29981916667	168.5	21	15	1
58518.035	13.64	1	1	2	15.20	30	37.852076166667	-122.29981916667	168.5	21	15	1
58518.086	13.67	1	1	2	15.20	30	37.852076166667	-122.29981916667	168.5	21	15	1
58518.134	13.67	1	1	2	15.20	30	37.852052333333	-122.29981300000	168.5	21	15	1
58518.185	13.64	1	1	2	15.20	29.9	37.852052333333	-122.29981300000	168.5	21	15	1
58518.235	13.64	1	1	2	15.20	29.9	37.852052333333	-122.29981300000	168.5	21	15	1
58518.285	13.67	1	1	2	15.20	29.9	37.852052333333	-122.29981300000	168.5	21	15	1
58518.335	13.67	1	1	2	15.20	29.9	37.852028166667	-122.29980683333	168.6	21	15	1
58518.385	13.72	1	1	2	15.20	29.9	37.852028166667	-122.29980683333	168.6	21	15	1
58518.435	13.72	1	1	2	15.20	29.9	37.852028166667	-122.29980683333	168.6	21	15	1
58518.485	13.72	1	1	2	15.20	29.799999	37.852028166667	-122.29980683333	168.6	21	15	1
58518.535	13.72	1	1	2	15.20	29.799999	37.852004000000	-122.29980033333	168.0	21	15	1
58518.585	13.78	1	1	2	15.20	29.799999	37.852004000000	-122.29980033333	168.0	21	15	1
58518.635	13.78	1	1	2	15.20	29.799999	37.852004000000	-122.29980033333	168.0	21	15	1
58518.686	13.75	1	1	2	15.20	29.700001	37.852004000000	-122.29980033333	168.0	21	15	1
58518.735	13.75	1	1	2	15.20	29.700001	37.851979666667	-122.29979400000	168.4	21	15	1
58518.785	13.78	1	1	2	15.20	29.6	37.851979666667	-122.29979400000	168.4	21	15	1
58518.835	13.78	1	1	2	15.20	29.6	37.851979666667	-122.29979400000	168.4	21	15	1
58518.886	13.83	1	1	2	15.20	29.6	37.851979666667	-122.29979400000	168.4	21	15	1
58518.935	13.83	1	1	2	15.20	29.6	37.851955333333	-122.29978766667	168.4	21	15	1
58518.985	13.81	1	1	2	15.20	29.6	37.851955333333	-122.29978766667	168.4	21	15	1
58519.035	13.81	1	1	2	15.20	29.6	37.851955333333	-122.29978766667	168.4	21	15	1
58519.086	13.89	1	1	2	15.20	29.6	37.851955333333	-122.29978766667	168.4	21	15	1
58519.135	13.89	1	1	2	15.20	29.6	37.851930833333	-122.29978133333	168.5	21	15	1
58519.185	13.83	1	1	2	15.20	29.5	37.851930833333	-122.29978133333	168.5	21	15	1
58519.234	13.83	1	1	2	15.20	29.5	37.851930833333	-122.29978133333	168.5	21	15	1
58519.285	13.89	1	1	2	15.20	29.4	37.851930833333	-122.29978133333	168.5	21	15	1
58519.334	13.89	1	1	2	15.20	29.4	37.851906333333	-122.29977500000	168.5	21	15	1
58519.384	13.89	1	1	2	15.20	29.299999	37.851906333333	-122.29977500000	168.5	21	15	1
58519.433	13.89	1	1	2	15.20	29.299999	37.851906333333	-122.29977500000	168.5	21	15	1
58519.484	13.89	1	1	2	15.20	29.200001	37.851906333333	-122.29977500000	168.5	21	15	1
58519.534	13.89	1	1	2	15.20	29.200001	37.851881833333	-122.29976850000	168.2	21	15	1
58519.584	13.94	1	1	2	15.20	29	37.851881833333	-122.29976850000	168.2	21	15	1
58519.634	13.94	1	1	2	15.20	29	37.851881833333	-122.29976850000	168.2	21	15	1
58519.684	13.92	1	1	2	15.20	29	37.851881833333	-122.29976850000	168.2	21	15	1
58519.734	13.92	1	1	2	15.20	29	37.851857333333	-122.29976216667	168.5	21	15	1
58519.784	13.94	1	1	2	15.20	28.6	37.851857333333	-122.29976216667	168.5	21	15	1
58519.834	13.94	1	1	2	15.20	28.6	37.851857333333	-122.29976216667	168.5	21	15	1
58519.884	13.94	1	1	2	15.20	28.5	37.851857333333	-122.29976216667	168.5	21	15	1
58519.934	13.94	1	1	2	15.20	28.5	37.851832666667	-122.29975566667	168.2	21	15	1
58519.984	13.92	1	1	2	15.20	28.4	37.851832666667	-122.29975566667	168.2	21	15	1
58520.034	13.92	1	1	2	15.20	28.4	37.851832666667	-122.29975566667	168.2	21	15	1
58520.084	13.97	1	1	2	15.20	28.200001	37.851832666667	-122.29975566667	168.2	21	15	1
58520.134	13.97	1	1	2	15.20	28.200001	37.851808000000	-122.29974950000	168.8	21	15	1
58520.184	13.92	1	1	2	15.20	28.1	37.851808000000	-122.29974950000	168.8	21	15	1
58520.234	13.92	1	1	2	15.20	28.1	37.851808000000	-122.29974950000	168.8	21	15	1
58520.285	13.92	1	1	2	15.20	28	37.851808000000	-122.29974950000	168.8	21	15	1
58520.334	13.92	1	1	2	15.20	28	37.851783500000	-122.29974300000	168.2	21	15	1
58520.384	13.89	1	1	2	15.20	27.9	37.851783500000	-122.29974300000	168.2	21	15	1
58520.433	13.89	1	1	2	15.20	27.9	37.851783500000	-122.29974300000	168.2	21	15	1
58520.485	13.92	1	1	2	15.20	27.799999	37.851783500000	-122.29974300000	168.2	21	15	1
58520.534	13.92	1	1	2	15.20	27.799999	37.851758833333	-122.29973666667	168.5	21	15	1
58520.583	13.92	1	1	2	15.20	27.799999	37.851758833333	-122.29973666667	168.5	21	15	1
58520.633	13.92	1	1	2	15.20	27.799999	37.851758833333	-122.29973666667	168.5	21	15	1
58520.684	13.78	1	1	2	15.20	27.5	37.851758833333	-122.29973666667	168.5	21	15	1
58520.734	13.78	1	1	2	15.20	27.5	37.851734333333	-122.29973033333	168.5	21	15	1
58520.784	13.83	1	1	2	15.20	27.4	37.851734333333	-122.29973033333	168.5	21	15	1
58520.834	13.83	1	1	2	15.20	27.4	37.851734333333	-122.29973033333	168.5	21	15	1
58520.885	13.83	1	1	2	15.20	27.299999	37.851734333333	-122.29973033333	168.5	21	15	1
58520.934	13.83	1	1	2	15.20	27.299999	37.851709833333	-122.29972400000	168.5	21	15	1
58520.984	13.86	1	1	2	15.20	27.299999	37.851709833333	-122.29972400000	168.5	21	15	1
58521.034	13.86	1	1	2	15.20	27.299999	37.851709833333	-122.29972400000	168.5	21	15	1
58521.084	13.78	1	1	2	15.20	27.1	37.851709833333	-122.29972400000	168.5	21	15	1
58521.134	13.78	1	1	2	15.20	27.1	37.851685500000	-122.29971783333	168.7	21	15	1
58521.184	13.78	1	1	2	15.20	26.9	37.851685500000	-122.29971783333	168.7	21	15	1
58521.234	13.78	1	1	2	15.20	26.9	37.851685500000	-122.29971783333	168.7	21	15	1
58521.285	13.78	1	1	2	15.20	26.799999	37.851685500000	-122.29971783333	168.7	21	15	1
58521.333	13.78	1	1	2	15.20	26.799999	37.851661166667	-122.29971150000	168.4	21	15	1
58521.384	13.72	1	1	2	15.20	26.700001	37.851661166667	-122.29971150000	168.4	26	15	1
58521.434	13.72	1	1	2	15.20	26.6	37.851661166667	-122.29971150000	168.4	26	15	1
58521.485	13.69	1	1	2	15.20	26.6	37.851661166667	-122.29971150000	168.4	26	15	1
58521.534	13.69	1	1	2	15.20	26.6	37.851636833333	-122.29970516667	168.4	26	15	1
58521.584	13.72	1	1	2	15.20	26.6	37.851636833333	-122.29970516667	168.4	26	15	1
58521.634	13.72	1	1	2	15.20	26.6	37.851636833333	-122.29970516667	168.4	26	15	1
58521.684	13.67	1	1	2	15.20	26.5	37.851636833333	-122.29970516667	168.4	26	15	1
58521.734	13.67	1	1	2	15.20	26.5	37.851612666667	-122.29969883333	168.3	26	15	1
58521.784	13.67	1	1	2	15.20	26.299999	37.851612666667	-122.29969883333	168.3	26	15	1
58521.834	13.67	1	1	2	15.20	26.1	37.851612666667	-122.29969883333	168.3	26	15	1
58521.884	13.64	1	1	2	15.20	26.1	37.851612666667	-122.29969883333	168.3	26	15	1
58521.934	13.64	1	1	2	15.20	26.1	37.851588666667	-122.29969250000	168.2	26	15	1
58521.984	13.61	1	1	2	15.20	26	37.851588666667	-122.29969250000	168.2	26	15	1
58522.034	13.61	1	1	2	15.20	26	37.851588666667	-122.29969250000	168.2	26	15	1
58522.084	13.61	1	1	2	15.20	26	37.851588666667	-122.29969250000	168.2	26	15	1
58522.134	13.61	1	1	2	15.20	26	37.851564500000	-122.29968633333	168.6	26	15	1
58522.184	13.64	1	1	2	15.20	25.799999	37.851564500000	-122.29968633333	168.6	26	15	1
58522.234	13.64	1	1	2	15.20	25.799999	37.851564500000	-122.29968633333	168.6	26	15	1
58522.285	13.56	1	1	2	15.20	25.700001	37.851564500000	-122.29968633333	168.6	26	15	1
58522.334	13.56	1	1	2	15.20	25.700001	37.851540666667	-122.29968016667	168.5	26	15	1
58522.384	13.53	1	1	2	15.20	25.6	37.851540666667	-122.29968016667	168.5	26	15	1
58522.433	13.53	1	1	2	15.20	25.6	37.851540666667	-122.29968016667	168.5	26	15	1
58522.485	13.53	1	1	2	15.20	25.4	37.851540666667	-122.29968016667	168.5	26	15	1
58522.531	13.53	1	1	2	15.20	25.4	37.851516833333	-122.29967400000	168.5	26	15	1
58522.583	13.44	1	1	2	15.20	25.299999	37.851516833333	-122.29967400000	168.5	26	15	1
58522.634	13.44	1	1	2	15.20	25.299999	37.851516833333	-122.29967400000	168.5	26	15	1
58522.684	13.47	1	1	2	15.20	25.299999	37.851516833333	-122.29967400000	168.5	26	15	1
58522.734	13.47	1	1	2	15.20	25.299999	37.851493000000	-122.29966783333	168.5	26	15	1
58522.783	13.44	1	1	2	15.20	25.200001	37.851493000000	-122.29966783333	168.5	26	15	1
58522.833	13.44	1	1	2	15.20	25.200001	37.851493000000	-122.29966783333	168.5	26	15	1
58522.885	13.44	1	1	2	15.20	25.1	37.851493000000	-122.29966783333	168.5	26	15	1
58522.934	13.44	1	1	2	15.20	25.1	37.851469166667	-122.29966166667	168.5	26	15	1
58522.984	13.42	1	1	2	15.20	25	37.851469166667	-122.29966166667	168.5	26	15	1
58523.034	13.42	1	1	2	15.20	24.9	37.851469166667	-122.29966166667	168.5	26	15	1
58523.085	13.39	1	1	2	15.20	24.9	37.851469166667	-122.29966166667	168.5	26	15	1
58523.134	13.39	1	1	2	15.20	24.9	37.851445666667	-122.29965550000	168.3	26	15	1
58523.184	13.39	1	1	2	15.20	24.9	37.851445666667	-122.29965550000	168.3	26	15	1
58523.233	13.39	1	1	2	15.20	24.9	37.851445666667	-122.29965550000	168.3	26	15	1
58523.285	13.33	1	1	2	15.20	24.799999	37.851445666667	-122.29965550000	168.3	26	15	1
58523.334	13.33	1	1	2	15.20	24.799999	37.851422000000	-122.29964950000	168.7	26	15	1
58523.383	13.28	1	1	2	15.20	24.799999	37.851422000000	-122.29964950000	168.7	26	15	1
58523.433	13.28	1	1	2	15.20	24.700001	37.851422000000	-122.29964950000	168.7	26	15	1
58523.485	13.28	1	1	2	15.20	24.700001	37.851422000000	-122.29964950000	168.7	26	15	1
58523.534	13.28	1	1	2	15.20	24.700001	37.851398500000	-122.29964333333	168.3	26	15	1
58523.584	13.28	1	1	2	15.20	24.700001	37.851398500000	-122.29964333333	168.3	26	15	1
58523.634	13.28	1	1	2	15.20	24.700001	37.851398500000	-122.29964333333	168.3	26	15	1
